No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
15661,2014,12,13,12,67.0,123.0,32.0,51.0,1300.0,33.0,3.0,1026.0,-19.7,0.0,WSW,4.2,Tiantan
15662,2014,12,13,13,43.0,83.0,27.0,33.0,800.0,46.0,3.0,1025.0,-19.7,0.0,SW,2.8,Tiantan
15663,2014,12,13,14,44.5,78.0,27.0,33.0,800.0,49.0,4.0,1023.0,-19.6,0.0,SW,4.0,Tiantan
15664,2014,12,13,15,46.0,73.0,27.0,33.0,800.0,52.0,4.0,1021.0,-19.6,0.0,SSW,1.7,Tiantan
15665,2014,12,13,16,54.0,93.0,24.0,46.0,1100.0,48.0,3.0,1022.0,-19.1,0.0,SW,1.7,Tiantan
15666,2014,12,13,17,56.5,94.0,22.5,57.0,1250.0,37.0,3.0,1023.0,-17.8,0.0,SW,1.5,Tiantan
15667,2014,12,13,18,59.0,95.0,21.0,68.0,1400.0,26.0,3.0,1021.0,-17.8,0.0,SW,2.2,Tiantan
15668,2014,12,13,19,62.0,96.0,20.0,85.0,1700.0,11.0,2.0,1020.0,-17.5,0.0,WSW,2.4,Tiantan
15669,2014,12,13,20,73.0,111.0,26.5,89.0,1800.0,9.0,2.0,1022.0,-18.1,0.0,W,2.4,Tiantan
15670,2014,12,13,21,84.0,126.0,33.0,93.0,1900.0,7.0,2.0,1025.0,-17.5,0.0,W,2.5,Tiantan
15671,2014,12,13,22,103.0,144.0,47.0,90.0,2000.0,7.0,-1.0,1024.0,-17.3,0.0,N,0.0,Tiantan
15672,2014,12,13,23,103.0,153.5,39.5,86.5,2150.0,7.0,-4.0,1021.0,-17.6,0.0,W,0.8,Tiantan
15673,2014,12,14,0,103.0,163.0,32.0,83.0,2300.0,7.0,-4.0,1023.0,-15.0,0.0,E,0.7,Tiantan
15674,2014,12,14,1,106.0,166.0,28.0,86.0,2600.0,6.0,-4.0,1023.0,-15.0,0.0,E,0.5,Tiantan
15675,2014,12,14,2,108.5,179.0,31.0,94.0,3250.0,7.0,-6.0,1023.0,-14.8,0.0,ENE,1.2,Tiantan
15676,2014,12,14,3,111.0,192.0,34.0,102.0,3900.0,8.0,-6.0,1026.0,-14.3,0.0,ENE,1.1,Tiantan
15677,2014,12,14,4,122.0,186.0,20.0,94.0,3400.0,10.0,-6.0,1023.0,-14.5,0.0,ESE,1.1,Tiantan
15678,2014,12,14,5,97.0,145.0,25.5,84.0,2700.0,8.5,-7.0,1024.0,-14.3,0.0,ENE,0.7,Tiantan
15679,2014,12,14,6,72.0,104.0,31.0,74.0,2000.0,7.0,-7.0,1020.0,-15.2,0.0,ENE,1.1,Tiantan
15680,2014,12,14,7,53.0,81.0,29.0,69.0,1600.0,7.0,-6.0,1026.0,-15.5,0.0,NNE,1.3,Tiantan
15681,2014,12,14,8,48.0,76.0,34.5,70.0,1500.0,8.0,-7.0,1021.0,-15.9,0.0,S,1.2,Tiantan
15682,2014,12,14,9,43.0,71.0,40.0,71.0,1400.0,9.0,-2.0,1024.0,-15.1,0.0,ESE,0.8,Tiantan
15683,2014,12,14,10,46.0,74.0,42.0,64.0,1400.0,13.0,0.0,1023.0,-15.5,0.0,E,1.6,Tiantan
15684,2014,12,14,11,39.5,64.5,35.0,56.0,1150.0,21.5,2.0,1022.0,-15.5,0.0,ENE,1.0,Tiantan
15685,2014,12,14,12,33.0,55.0,28.0,48.0,900.0,30.0,3.0,1023.0,-17.8,0.0,NE,1.0,Tiantan
15686,2014,12,14,13,34.0,52.0,28.0,48.0,800.0,34.0,4.0,1020.0,-18.2,0.0,NE,1.4,Tiantan
15687,2014,12,14,14,35.0,55.0,27.0,53.5,850.0,32.0,5.0,1022.0,-18.8,0.0,S,0.6,Tiantan
15688,2014,12,14,15,36.0,58.0,26.0,59.0,900.0,30.0,5.0,1018.0,-19.6,0.0,S,1.1,Tiantan
15689,2014,12,14,16,45.0,90.0,32.0,81.0,1300.0,17.0,4.0,1021.0,-18.9,0.0,SSW,2.1,Tiantan
15690,2014,12,14,17,75.0,128.5,35.0,102.5,1900.0,13.0,3.0,1022.0,-18.4,0.0,SSW,1.2,Tiantan
15691,2014,12,14,18,105.0,167.0,38.0,124.0,2500.0,9.0,2.0,1017.0,-16.0,0.0,S,0.0,Tiantan
15692,2014,12,14,19,121.0,173.0,39.0,123.0,2600.0,8.0,2.0,1020.0,-15.1,0.0,S,1.1,Tiantan
15693,2014,12,14,20,117.0,162.0,40.5,117.5,2550.0,8.0,1.0,1023.0,-14.3,0.0,S,1.4,Tiantan
15694,2014,12,14,21,113.0,151.0,42.0,112.0,2500.0,8.0,0.0,1020.0,-14.8,0.0,ESE,1.1,Tiantan
15695,2014,12,14,22,109.0,139.0,36.0,103.0,2700.0,8.0,1.0,1018.0,-14.3,0.0,SE,1.1,Tiantan
15696,2014,12,14,23,108.5,143.0,41.0,103.0,2700.0,8.5,0.0,1022.0,-13.3,0.0,ESE,1.2,Tiantan
15697,2014,12,15,0,108.0,147.0,46.0,103.0,2700.0,9.0,0.0,1024.0,-12.0,0.0,E,1.3,Tiantan
15698,2014,12,15,1,130.0,192.0,55.0,109.0,3400.0,11.0,-1.0,1022.0,-11.7,0.0,E,1.0,Tiantan
15699,2014,12,15,2,171.5,243.0,55.0,116.5,3700.0,11.5,-2.0,1022.0,-10.8,0.0,ESE,1.1,Tiantan
15700,2014,12,15,3,213.0,294.0,55.0,124.0,4000.0,12.0,-2.0,1022.0,-9.6,0.0,NNE,1.2,Tiantan
15701,2014,12,15,4,226.0,312.0,67.0,131.0,4500.0,12.0,-2.0,1022.0,-9.0,0.0,S,1.0,Tiantan
15702,2014,12,15,5,225.5,326.5,85.0,135.5,5200.0,12.5,-3.0,1023.0,-9.1,0.0,NNE,0.8,Tiantan
15703,2014,12,15,6,225.0,341.0,103.0,140.0,5900.0,13.0,-6.0,1020.0,-11.1,0.0,SW,1.1,Tiantan
15704,2014,12,15,7,97.0,161.0,42.0,63.0,1600.0,20.0,1.0,1020.0,-16.4,0.0,WSW,3.2,Tiantan
15705,2014,12,15,8,53.5,124.5,30.0,44.0,1000.0,29.5,1.0,1024.0,-15.5,0.0,NW,5.2,Tiantan
15706,2014,12,15,9,10.0,88.0,18.0,25.0,400.0,39.0,1.0,1024.0,-15.5,0.0,WNW,7.2,Tiantan
15707,2014,12,15,10,11.0,48.0,13.0,21.0,300.0,48.0,1.0,1023.0,-16.4,0.0,NW,4.3,Tiantan
15708,2014,12,15,11,8.5,61.0,9.5,18.0,250.0,53.5,2.0,1025.0,-16.0,0.0,NW,7.3,Tiantan
15709,2014,12,15,12,6.0,74.0,6.0,15.0,200.0,59.0,2.0,1023.0,-17.5,0.0,NW,7.4,Tiantan
15710,2014,12,15,13,4.0,65.0,3.0,12.0,200.0,62.0,3.0,1024.0,-17.3,0.0,WNW,6.8,Tiantan
15711,2014,12,15,14,7.0,72.5,2.5,11.5,200.0,59.0,2.0,1024.0,-18.7,0.0,WNW,7.4,Tiantan
15712,2014,12,15,15,10.0,80.0,2.0,11.0,200.0,56.0,1.0,1023.0,-20.1,0.0,WNW,7.0,Tiantan
15713,2014,12,15,16,9.0,86.0,2.0,12.0,200.0,53.0,0.0,1027.0,-20.3,0.0,NW,7.3,Tiantan
15714,2014,12,15,17,6.5,82.0,2.0,13.5,200.0,49.5,-1.0,1024.0,-20.6,0.0,N,4.6,Tiantan
15715,2014,12,15,18,4.0,78.0,2.0,15.0,200.0,46.0,-2.0,1028.0,-21.5,0.0,N,3.2,Tiantan
15716,2014,12,15,19,3.0,69.0,3.0,16.0,300.0,46.0,-4.0,1026.0,-23.2,0.0,NNW,2.8,Tiantan
15717,2014,12,15,20,4.0,60.5,5.0,16.0,300.0,45.0,-4.0,1030.0,-22.1,0.0,NW,3.9,Tiantan
15718,2014,12,15,21,5.0,52.0,7.0,16.0,300.0,44.0,-5.0,1032.0,-22.5,0.0,NW,3.3,Tiantan
15719,2014,12,15,22,7.0,41.0,10.0,17.0,300.0,43.0,-5.0,1027.0,-22.5,0.0,NW,6.1,Tiantan
15720,2014,12,15,23,7.0,31.0,10.0,15.5,300.0,45.0,-5.0,1031.0,-22.0,0.0,NNW,5.1,Tiantan
15721,2014,12,16,0,7.0,21.0,10.0,14.0,300.0,47.0,-5.0,1030.0,-22.0,0.0,NW,3.0,Tiantan
15722,2014,12,16,1,3.0,18.0,8.0,11.0,300.0,48.0,-5.0,1029.0,-22.0,0.0,NW,3.2,Tiantan
15723,2014,12,16,2,5.0,17.5,12.0,10.5,300.0,49.0,-5.0,1027.0,-21.2,0.0,NW,3.5,Tiantan
15724,2014,12,16,3,7.0,17.0,16.0,10.0,300.0,50.0,-5.0,1027.0,-21.2,0.0,NNW,3.2,Tiantan
15725,2014,12,16,4,9.0,14.0,13.0,14.0,300.0,44.0,-5.0,1027.0,-20.7,0.0,WNW,5.0,Tiantan
15726,2014,12,16,5,6.0,14.0,8.5,12.5,250.0,46.0,-5.0,1027.0,-20.7,0.0,NW,2.4,Tiantan
15727,2014,12,16,6,3.0,14.0,4.0,11.0,200.0,48.0,-5.0,1029.0,-21.2,0.0,NW,4.0,Tiantan
15728,2014,12,16,7,3.0,17.0,6.0,16.0,300.0,44.0,-5.0,1030.0,-21.2,0.0,NW,4.1,Tiantan
15729,2014,12,16,8,4.0,21.0,6.5,18.5,300.0,42.0,-5.0,1029.0,-20.7,0.0,WNW,4.6,Tiantan
15730,2014,12,16,9,5.0,25.0,7.0,21.0,300.0,40.0,-4.0,1026.0,-20.7,0.0,NW,6.3,Tiantan
15731,2014,12,16,10,6.0,28.0,6.0,18.0,300.0,43.0,-4.0,1027.0,-22.1,0.0,NW,8.1,Tiantan
15732,2014,12,16,11,5.5,37.5,8.0,16.0,300.0,47.5,-2.0,1029.0,-20.9,0.0,WNW,4.2,Tiantan
15733,2014,12,16,12,5.0,47.0,10.0,14.0,300.0,52.0,-1.0,1029.0,-20.6,0.0,WNW,4.4,Tiantan
15734,2014,12,16,13,9.0,75.0,11.0,12.0,300.0,53.0,-1.0,1027.0,-21.8,0.0,NW,6.3,Tiantan
15735,2014,12,16,14,10.5,108.5,9.0,11.0,250.0,54.5,-1.0,1024.0,-21.8,0.0,NNW,5.9,Tiantan
15736,2014,12,16,15,12.0,142.0,7.0,10.0,200.0,56.0,-1.0,1025.0,-22.4,0.0,NNW,5.3,Tiantan
15737,2014,12,16,16,3.0,48.0,6.0,13.0,300.0,53.0,-1.0,1023.0,-22.4,0.0,NW,4.3,Tiantan
15738,2014,12,16,17,8.5,53.0,5.5,20.0,350.0,46.5,-1.0,1024.0,-21.8,0.0,NW,3.2,Tiantan
15739,2014,12,16,18,14.0,58.0,5.0,27.0,400.0,40.0,-2.0,1024.0,-22.0,0.0,NE,1.4,Tiantan
15740,2014,12,16,19,7.0,59.0,10.0,24.0,400.0,44.0,-3.0,1025.0,-21.8,0.0,ENE,0.6,Tiantan
15741,2014,12,16,20,6.5,60.5,9.5,21.0,350.0,45.5,-3.0,1024.0,-22.3,0.0,E,1.0,Tiantan
15742,2014,12,16,21,6.0,62.0,9.0,18.0,300.0,47.0,-2.0,1025.0,-20.9,0.0,NNW,4.9,Tiantan
15743,2014,12,16,22,5.0,42.0,13.0,19.0,300.0,47.0,-2.0,1026.0,-19.9,0.0,NNW,5.1,Tiantan
15744,2014,12,16,23,6.0,35.5,13.5,17.5,300.0,48.0,-2.0,1025.0,-19.5,0.0,NW,5.4,Tiantan
15745,2014,12,17,0,7.0,29.0,14.0,16.0,300.0,49.0,-1.0,1027.0,-18.6,0.0,NW,4.8,Tiantan
15746,2014,12,17,1,4.0,17.0,8.0,19.0,300.0,49.0,-1.0,1022.0,-18.6,0.0,NW,3.7,Tiantan
15747,2014,12,17,2,17.0,40.5,14.5,35.5,600.0,32.0,0.0,1025.0,-17.7,0.0,WNW,3.3,Tiantan
15748,2014,12,17,3,30.0,64.0,21.0,52.0,900.0,15.0,-2.0,1021.0,-19.5,0.0,W,2.5,Tiantan
15749,2014,12,17,4,32.0,69.0,22.0,48.0,800.0,16.0,-5.0,1021.0,-20.7,0.0,W,1.5,Tiantan
15750,2014,12,17,5,41.5,76.5,25.5,52.0,1100.0,11.5,-5.0,1021.0,-19.2,0.0,SW,2.1,Tiantan
15751,2014,12,17,6,51.0,84.0,29.0,56.0,1400.0,7.0,-5.0,1025.0,-21.2,0.0,W,1.4,Tiantan
15752,2014,12,17,7,49.0,83.0,30.0,54.0,1300.0,7.0,-6.0,1023.0,-20.4,0.0,SSW,1.4,Tiantan
15753,2014,12,17,8,61.0,100.0,35.0,56.5,1600.0,7.5,-6.0,1025.0,-20.1,0.0,WSW,1.4,Tiantan
15754,2014,12,17,9,73.0,117.0,40.0,59.0,1900.0,8.0,-4.0,1023.0,-18.3,0.0,W,1.2,Tiantan
15755,2014,12,17,10,81.0,148.0,53.0,67.0,2200.0,10.0,-2.0,1025.0,-15.8,0.0,ENE,1.4,Tiantan
15756,2014,12,17,11,93.0,151.0,50.0,75.0,2200.0,12.0,0.0,1026.0,-15.2,0.0,ENE,1.5,Tiantan
15757,2014,12,17,12,91.0,146.0,46.0,90.0,2300.0,13.0,1.0,1025.0,-16.0,0.0,NNE,1.0,Tiantan
15758,2014,12,17,13,86.0,139.0,44.0,96.0,2100.0,17.0,3.0,1021.0,-16.2,0.0,E,2.0,Tiantan
15759,2014,12,17,14,97.0,147.0,47.0,96.0,1900.0,23.0,4.0,1024.0,-17.6,0.0,S,1.3,Tiantan
15760,2014,12,17,15,72.0,105.0,31.0,73.0,1300.0,31.0,4.0,1023.0,-17.6,0.0,S,1.7,Tiantan
15761,2014,12,17,16,68.0,98.0,27.0,64.0,1200.0,33.0,4.0,1023.0,-16.4,0.0,S,1.5,Tiantan
15762,2014,12,17,17,61.0,94.0,24.0,74.0,1200.0,20.0,3.0,1023.0,-15.7,0.0,SSW,1.0,Tiantan
15763,2014,12,17,18,53.0,91.0,22.0,86.0,1400.0,9.0,-1.0,1026.0,-16.0,0.0,SE,0.3,Tiantan
15764,2014,12,17,19,76.0,114.0,27.0,96.0,1800.0,7.0,0.0,1024.0,-14.4,0.0,NE,1.6,Tiantan
15765,2014,12,17,20,83.0,130.0,26.0,96.0,2100.0,7.0,-1.0,1027.0,-14.9,0.0,NNE,1.4,Tiantan
15766,2014,12,17,21,115.0,186.0,28.0,109.0,3100.0,9.0,-2.0,1027.0,-15.8,0.0,NE,1.4,Tiantan
15767,2014,12,17,22,155.0,248.0,40.0,122.0,3900.0,11.0,-5.0,1027.0,-15.7,0.0,ESE,0.6,Tiantan
15768,2014,12,17,23,182.0,266.0,63.0,111.0,3500.0,11.0,-6.0,1028.0,-15.5,0.0,E,1.2,Tiantan
15769,2014,12,18,0,160.0,222.0,49.0,102.0,3100.0,9.0,-5.0,1023.0,-16.0,0.0,E,1.7,Tiantan
15770,2014,12,18,1,132.0,175.0,50.0,98.0,2700.0,8.0,-6.0,1023.0,-15.3,0.0,E,0.8,Tiantan
15771,2014,12,18,2,127.0,175.0,51.0,95.0,2800.0,8.0,-7.0,1026.0,-14.8,0.0,ENE,1.0,Tiantan
15772,2014,12,18,3,121.0,177.0,83.0,96.0,3100.0,8.0,-6.0,1028.0,-15.0,0.0,NE,0.8,Tiantan
15773,2014,12,18,4,110.0,173.0,107.0,92.0,3700.0,11.0,-6.0,1024.0,-13.6,0.0,ESE,0.9,Tiantan
15774,2014,12,18,5,113.0,174.0,107.0,82.0,4600.0,11.0,-7.0,1025.0,-14.3,0.0,N,0.1,Tiantan
15775,2014,12,18,6,113.0,178.0,117.0,78.0,5600.0,9.0,-8.0,1028.0,-14.4,0.0,NNE,1.2,Tiantan
15776,2014,12,18,7,104.0,168.0,119.0,75.0,5500.0,9.0,-8.0,1024.0,-14.2,0.0,ESE,1.2,Tiantan
15777,2014,12,18,8,98.0,160.0,108.0,76.0,5000.0,9.0,-9.0,1028.0,-14.8,0.0,WSW,0.9,Tiantan
15778,2014,12,18,9,93.0,151.0,100.0,73.0,4400.0,9.0,-5.0,1026.0,-12.7,0.0,NE,0.7,Tiantan
15779,2014,12,18,10,89.0,145.0,110.0,70.0,4000.0,10.0,-1.0,1027.0,-10.1,0.0,E,1.3,Tiantan
15780,2014,12,18,11,96.0,137.0,100.0,70.0,3700.0,12.0,0.0,1025.0,-8.7,0.0,E,2.9,Tiantan
15781,2014,12,18,12,106.0,150.0,100.0,77.0,3700.0,14.0,0.0,1027.0,-8.7,0.0,ESE,2.5,Tiantan
15782,2014,12,18,13,116.0,165.0,98.0,88.0,3500.0,14.0,1.0,1024.0,-8.0,0.0,ENE,1.8,Tiantan
15783,2014,12,18,14,120.0,170.0,96.0,96.0,3300.0,14.0,2.0,1024.0,-7.6,0.0,E,2.3,Tiantan
15784,2014,12,18,15,134.0,188.0,94.0,97.0,3400.0,13.0,1.0,1022.0,-8.3,0.0,ESE,2.1,Tiantan
15785,2014,12,18,16,138.0,211.0,86.0,94.0,3800.0,12.0,1.0,1022.0,-7.5,0.0,S,1.3,Tiantan
15786,2014,12,18,17,159.0,221.0,81.0,101.0,4300.0,11.0,0.0,1021.0,-7.3,0.0,SSE,0.7,Tiantan
15787,2014,12,18,18,167.0,222.0,42.0,93.0,4300.0,9.0,-1.0,1021.0,-7.0,0.0,S,0.4,Tiantan
15788,2014,12,18,19,178.0,249.0,63.0,102.0,4700.0,10.0,-1.0,1021.0,-6.8,0.0,SE,0.7,Tiantan
15789,2014,12,18,20,194.0,256.0,54.0,99.0,4700.0,10.0,-2.0,1023.0,-7.1,0.0,E,0.9,Tiantan
15790,2014,12,18,21,193.0,231.0,30.0,87.0,4400.0,10.0,-2.0,1021.0,-6.6,0.0,ENE,1.0,Tiantan
15791,2014,12,18,22,190.28571428571428,228.71428571428572,29.285714285714285,89.14285714285714,4442.857142857143,9.857142857142858,-4.0,1021.0,-8.0,0.0,NE,1.0,Tiantan
15792,2014,12,18,23,187.57142857142858,226.42857142857142,28.571428571428573,91.28571428571429,4485.714285714285,9.714285714285714,-5.0,1021.0,-7.9,0.0,NE,0.9,Tiantan
15793,2014,12,19,0,184.85714285714286,224.14285714285714,27.857142857142858,93.42857142857143,4528.571428571428,9.571428571428571,-6.0,1021.0,-8.4,0.0,SE,0.3,Tiantan
15794,2014,12,19,1,182.14285714285714,221.85714285714286,27.142857142857142,95.57142857142857,4571.428571428572,9.428571428571429,-6.0,1016.0,-8.0,0.0,ESE,0.6,Tiantan
15795,2014,12,19,2,179.42857142857142,219.57142857142858,26.428571428571427,97.71428571428571,4614.285714285715,9.285714285714286,-6.0,1019.0,-8.1,0.0,E,0.2,Tiantan
15796,2014,12,19,3,176.71428571428572,217.28571428571428,25.714285714285715,99.85714285714286,4657.142857142857,9.142857142857142,-5.0,1019.0,-8.2,0.0,ESE,0.8,Tiantan
15797,2014,12,19,4,174.0,215.0,25.0,102.0,4700.0,9.0,-6.0,1015.0,-9.4,0.0,NE,0.6,Tiantan
15798,2014,12,19,5,151.0,183.0,14.0,94.0,4200.0,9.0,-7.0,1016.0,-9.7,0.0,ENE,1.0,Tiantan
15799,2014,12,19,6,147.0,173.0,11.0,89.0,4200.0,9.0,-7.0,1017.0,-10.7,0.0,WNW,0.3,Tiantan
15800,2014,12,19,7,97.0,101.0,29.0,79.0,2300.0,12.0,0.0,1016.0,-15.2,0.0,NW,2.2,Tiantan
15801,2014,12,19,8,14.0,46.0,15.0,43.0,500.0,31.0,1.0,1016.0,-14.3,0.0,N,3.8,Tiantan
15802,2014,12,19,9,15.0,41.0,21.0,50.0,700.0,28.0,2.0,1022.0,-14.2,0.0,NNW,4.8,Tiantan
15803,2014,12,19,10,14.0,63.0,15.0,30.0,400.0,49.0,3.0,1023.0,-13.8,0.0,NNW,3.5,Tiantan
15804,2014,12,19,11,9.0,65.0,10.0,19.0,300.0,62.0,3.0,1021.0,-14.7,0.0,WNW,6.0,Tiantan
15805,2014,12,19,12,11.0,68.0,11.0,17.0,300.0,68.0,3.0,1017.0,-15.2,0.0,NW,6.1,Tiantan
15806,2014,12,19,13,14.0,47.0,12.0,15.0,300.0,69.5,4.0,1020.0,-14.8,0.0,WNW,4.6,Tiantan
15807,2014,12,19,14,16.0,42.0,9.0,16.0,300.0,71.0,4.0,1019.0,-17.6,0.0,NNW,4.8,Tiantan
15808,2014,12,19,15,15.0,60.0,6.0,17.0,300.0,70.0,3.0,1022.0,-18.4,0.0,NNW,5.6,Tiantan
15809,2014,12,19,16,15.0,60.0,6.0,17.0,300.0,70.0,3.0,1020.0,-19.1,0.0,NNW,4.3,Tiantan
15810,2014,12,19,17,8.0,104.0,4.0,19.0,300.0,67.0,2.0,1024.0,-19.3,0.0,NNW,4.4,Tiantan
15811,2014,12,19,18,9.0,61.0,4.0,28.0,300.0,52.0,1.0,1020.0,-19.5,0.0,NW,3.9,Tiantan
15812,2014,12,19,19,8.0,44.0,5.0,31.0,400.0,46.0,0.0,1023.0,-18.2,0.0,N,2.5,Tiantan
15813,2014,12,19,20,4.0,36.0,5.0,35.0,400.0,40.0,0.0,1023.0,-19.2,0.0,NNW,2.9,Tiantan
15814,2014,12,19,21,9.0,33.0,4.0,23.0,300.0,47.0,-1.0,1026.0,-19.1,0.0,N,3.4,Tiantan
15815,2014,12,19,22,6.0,24.0,6.0,22.0,300.0,44.0,-2.0,1024.0,-19.5,0.0,N,3.0,Tiantan
15816,2014,12,19,23,14.0,22.0,9.0,36.0,500.0,27.0,-2.0,1024.0,-19.0,0.0,NNE,3.9,Tiantan
15817,2014,12,20,0,6.0,20.0,7.0,33.0,500.0,29.0,-4.0,1024.0,-20.3,0.0,NNW,1.0,Tiantan
15818,2014,12,20,1,7.0,18.0,9.0,28.0,500.0,35.0,-2.0,1025.0,-17.3,0.0,NW,3.1,Tiantan
15819,2014,12,20,2,5.0,14.0,13.0,24.0,400.0,39.0,-4.0,1024.0,-18.3,0.0,NW,1.7,Tiantan
15820,2014,12,20,3,3.0,12.0,15.0,29.0,500.0,33.0,-4.0,1028.0,-18.7,0.0,NW,3.0,Tiantan
15821,2014,12,20,4,6.0,9.0,15.0,24.0,500.0,34.0,-4.0,1026.0,-19.1,0.0,NW,3.3,Tiantan
15822,2014,12,20,5,8.0,15.0,14.0,35.0,600.0,25.0,-5.0,1028.0,-19.9,0.0,NW,2.6,Tiantan
15823,2014,12,20,6,7.0,15.0,16.0,36.0,600.0,25.0,-5.0,1028.0,-19.9,0.0,WNW,2.1,Tiantan
15824,2014,12,20,7,3.0,8.0,12.0,32.0,500.0,28.0,-5.0,1027.0,-19.9,0.0,NW,1.1,Tiantan
15825,2014,12,20,8,5.0,15.0,9.0,45.0,500.0,18.0,-5.0,1025.0,-20.3,0.0,NW,3.7,Tiantan
15826,2014,12,20,9,6.0,34.0,9.0,47.0,700.0,21.0,-4.0,1028.0,-20.3,0.0,NW,2.6,Tiantan
15827,2014,12,20,10,14.0,128.0,8.0,36.0,500.0,33.0,-2.0,1028.0,-19.0,0.0,NNW,2.2,Tiantan
15828,2014,12,20,11,7.0,93.0,8.0,32.0,500.0,40.0,-1.0,1028.0,-18.6,0.0,NW,1.8,Tiantan
15829,2014,12,20,12,9.0,29.0,7.0,26.0,500.0,50.0,0.0,1025.0,-19.2,0.0,W,3.2,Tiantan
15830,2014,12,20,13,4.0,6.0,6.0,21.0,400.0,57.0,1.0,1026.0,-18.9,0.0,WNW,5.4,Tiantan
15831,2014,12,20,14,7.0,33.0,5.0,20.0,300.0,58.0,1.0,1025.0,-20.1,0.0,NW,4.9,Tiantan
15832,2014,12,20,15,12.0,50.0,6.0,21.0,400.0,59.0,1.0,1024.0,-21.4,0.0,NNW,3.4,Tiantan
15833,2014,12,20,16,13.0,41.0,7.0,23.0,300.0,54.0,1.0,1026.0,-20.7,0.0,WNW,5.2,Tiantan
15834,2014,12,20,17,5.0,29.0,6.0,24.0,300.0,54.0,1.0,1022.0,-20.1,0.0,WNW,4.3,Tiantan
15835,2014,12,20,18,9.0,23.0,7.0,32.0,400.0,44.0,0.0,1027.0,-20.9,0.0,WNW,5.5,Tiantan
15836,2014,12,20,19,10.0,31.0,12.0,27.0,400.0,48.0,0.0,1025.0,-20.3,0.0,NW,3.8,Tiantan
15837,2014,12,20,20,5.0,34.0,8.0,24.0,300.0,47.0,0.0,1026.0,-20.3,0.0,NW,4.3,Tiantan
15838,2014,12,20,21,9.0,53.0,3.0,14.0,200.0,58.0,-1.0,1029.0,-21.2,0.0,NW,3.0,Tiantan
15839,2014,12,20,22,8.0,23.0,2.0,17.0,200.0,58.0,-2.0,1025.0,-22.6,0.0,NW,3.7,Tiantan
15840,2014,12,20,23,9.0,18.0,2.0,17.0,200.0,59.0,-4.0,1028.0,-22.6,0.0,NW,2.2,Tiantan
15841,2014,12,21,0,4.0,18.0,2.0,16.0,300.0,56.0,-4.0,1027.0,-21.2,0.0,N,2.2,Tiantan
15842,2014,12,21,1,6.0,21.0,3.0,13.0,300.0,57.0,-4.0,1025.0,-21.2,0.0,NNW,3.2,Tiantan
15843,2014,12,21,2,6.0,15.0,4.0,14.0,300.0,54.0,-4.0,1029.0,-20.7,0.0,NW,2.7,Tiantan
15844,2014,12,21,3,5.0,11.0,8.0,15.0,300.0,53.0,-5.0,1029.0,-21.2,0.0,NW,4.0,Tiantan
15845,2014,12,21,4,8.0,17.0,8.0,15.0,300.0,53.0,-5.0,1026.0,-20.7,0.0,NW,3.5,Tiantan
15846,2014,12,21,5,9.0,9.0,7.0,13.0,300.0,55.0,-5.0,1028.0,-20.7,0.0,NW,2.5,Tiantan
15847,2014,12,21,6,6.0,6.0,7.0,16.0,400.0,53.0,-6.0,1026.0,-21.6,0.0,NW,2.1,Tiantan
15848,2014,12,21,7,8.0,11.0,9.0,28.0,400.0,39.0,-6.0,1024.0,-22.0,0.0,NW,1.7,Tiantan
15849,2014,12,21,8,5.0,9.0,5.0,29.0,400.0,33.0,-5.0,1023.0,-21.6,0.0,WNW,3.7,Tiantan
15850,2014,12,21,9,13.0,18.0,3.0,37.0,400.0,26.0,-4.0,1023.0,-22.6,0.0,WNW,4.4,Tiantan
15851,2014,12,21,10,11.0,21.0,11.0,27.0,500.0,45.0,-2.0,1027.0,-21.5,0.0,WSW,2.2,Tiantan
15852,2014,12,21,11,22.0,35.0,14.0,34.0,700.0,40.0,-1.0,1023.0,-21.2,0.0,W,2.1,Tiantan
15853,2014,12,21,12,19.0,36.0,16.0,34.0,700.0,44.0,0.0,1023.0,-20.3,0.0,WSW,2.7,Tiantan
15854,2014,12,21,13,18.0,31.0,14.0,27.0,600.0,53.0,1.0,1022.0,-20.7,0.0,W,4.8,Tiantan
15855,2014,12,21,14,20.0,42.0,16.0,26.0,600.0,59.0,2.0,1021.0,-19.3,0.0,W,4.3,Tiantan
15856,2014,12,21,15,16.0,45.0,11.0,28.0,500.0,58.0,2.0,1020.0,-17.5,0.0,NW,4.8,Tiantan
15857,2014,12,21,16,10.0,50.0,8.0,23.0,300.0,56.0,2.0,1018.0,-17.5,0.0,NW,4.1,Tiantan
15858,2014,12,21,17,16.0,46.0,9.0,34.0,500.0,47.0,1.0,1019.0,-17.4,0.0,WNW,1.2,Tiantan
15859,2014,12,21,18,17.0,42.0,10.0,50.0,600.0,26.0,0.0,1021.0,-18.7,0.0,W,2.6,Tiantan
15860,2014,12,21,19,34.0,60.0,17.0,66.0,1000.0,12.0,0.0,1017.0,-18.2,0.0,W,1.5,Tiantan
15861,2014,12,21,20,30.0,61.0,17.0,69.0,1100.0,10.0,-2.0,1018.0,-18.6,0.0,W,1.4,Tiantan
15862,2014,12,21,21,47.0,88.0,24.0,67.0,1200.0,10.0,-1.0,1021.0,-18.6,0.0,NW,1.0,Tiantan
